,dir_mito,dep_mito,dir_ribo,dep_ribo,global_dep
ACH-000950,0.8855170591185666,-0.49123528882741563,0.9090129585935348,-1.3525666079140306,-0.14329744193359473
ACH-002051,0.865788166996125,-0.27322042366047966,0.8546605533267337,-1.3891688200920844,-0.13658120676954316
ACH-000367,0.8591234630597626,-0.22568858880895776,0.8973412925843499,-1.633539161125616,-0.135807125265205
ACH-000589,0.8699651416586994,-0.5730325237818135,0.8511205722324359,-1.4379593154138484,-0.1469651025479309
ACH-001522,0.8730197191621695,-0.3239347672863575,0.8645637174267403,-1.416906091141029,-0.14676247047780297
ACH-000831,0.8807904990461506,-0.7033402852934306,0.9188781624252891,-1.4038754610598068,-0.14567191046213104
ACH-000424,0.8891940397446609,-0.5476685421629389,0.9191863104852215,-1.5306441914701858,-0.1533361904867184
ACH-000616,0.8449258922837707,-0.30358740580043614,0.8628406189756682,-1.3875954984669838,-0.14129088465889122
ACH-000512,0.8609712125216331,-0.4961124630074917,0.880497353946007,-1.283123440692392,-0.14105748560391954
ACH-000232,0.8554731613370589,-0.5722724017269031,0.8518544707519855,-1.4059529889915008,-0.1533181517854708
ACH-000820,0.8742193282063805,-0.4034431019006793,0.8982434071945874,-1.4110752126178094,-0.1357998044255836
ACH-001295,0.8771734674853217,-0.40707085086492184,0.911358307716355,-1.436126768534274,-0.14724241543168246
ACH-001164,0.8707965818361236,-0.4505643752472135,0.8754694792000061,-1.4901484108340528,-0.14197712720463918
ACH-002524,0.8509292732855038,-0.4350505853765832,0.8712045314139828,-1.3243296235832327,-0.14234622627471544
ACH-000645,0.8520406850138009,-0.34022851342472193,0.8772841288862755,-1.4458520078459198,-0.13919831880197728
ACH-000099,0.8669036590272934,-0.5660568872236635,0.8820001339774173,-1.4275509772245423,-0.14723396346541898
ACH-000649,0.8532716810031771,-0.33239013636054426,0.8914678714709977,-1.45210403228145,-0.14874647937180213
ACH-000086,0.8795133642473817,-0.4735893032808399,0.8883752260868918,-1.4238190312631127,-0.14232219203073085
ACH-000149,0.8550252696295524,-0.3946406056704213,0.8921057528414378,-1.4823545574497448,-0.12671065787123076
ACH-000142,0.828705119022435,-0.34411520257279415,0.8630177668941802,-1.562591669385217,-0.13652707654101506
ACH-002535,0.8680872607294703,-0.5806746031688582,0.8931701289904801,-1.2411380978395865,-0.14359636667861783
ACH-000227,0.8503825127007274,-0.3610959408686824,0.8894128067524619,-1.3044871752834786,-0.13720999015362206
ACH-000697,0.8718260736375397,-0.5741937138433513,0.8955541827005381,-1.4276853344445275,-0.14813985477571948
ACH-000264,0.8734148808017983,-0.31986595244730226,0.8783671130099515,-1.2298521060705176,-0.1417804389494409
ACH-000809,0.8511292081262057,-0.48014299056430754,0.8981615321061994,-1.5809586047377129,-0.15763893690307088
ACH-000093,0.8426368423728781,-0.32190312004005806,0.843968411102262,-1.367625824483822,-0.13565434058739967
ACH-000100,0.8529273662147154,-0.507250073237662,0.8801281717292763,-1.1824876502011037,-0.1289414301244993
ACH-000060,0.8659416491579823,-0.3467452699368557,0.8861958600978036,-1.2191621945322069,-0.13880669254664976
ACH-000001,0.8648719820667551,-0.495261085205866,0.8882687884719875,-1.1512801885241732,-0.14330256254373566
ACH-000957,0.8806658928738453,-0.5939836235209127,0.9018965247746573,-1.423679685131573,-0.1491351530680308
ACH-001096,0.8802217675997588,-0.5136654170183542,0.9136269919836846,-1.4357872311680577,-0.15629809853765256
ACH-002799,0.8707328663374385,-0.3228062615692773,0.8598581328013933,-1.4181080536167878,-0.1462984050434308
ACH-000239,0.8604822039159609,-0.40091342391018014,0.8905970182581446,-1.3518698940761182,-0.13972272977046296
ACH-000762,0.8505541992907805,-0.288396307148986,0.8879450097133629,-1.4256394772804317,-0.13358179132963655
ACH-000922,0.8709218157473326,-0.6103648272940099,0.8983684527841252,-1.478492004717718,-0.1510505825523692
ACH-000859,0.846765167270447,-0.2889123819020193,0.8816041562772141,-1.2216759375777257,-0.1398956007866257
ACH-000410,0.8270846110435596,-0.40174201171826907,0.875299030152362,-1.4449167284770936,-0.1472925299460512
ACH-001853,0.8476728777246223,-0.510555999963021,0.8497956844385228,-1.3880182807270536,-0.13968810141028737
ACH-000694,0.8530488336925045,-0.48558943513525743,0.8617628450848895,-1.3619772805141093,-0.14823654675297893
ACH-000935,0.8635057083437174,-0.49869930506151927,0.8606448779689023,-1.5213740507516673,-0.14613481707100948
ACH-001563,0.8577468316448205,-0.26396047874352874,0.8887034707594287,-1.5140280323330324,-0.1457538835006371
ACH-000974,0.8666268261709373,-0.5129008443102444,0.8817589746261657,-1.461494601724683,-0.15204044680337667
ACH-001719,0.8656911813355648,-0.3006818025437051,0.8858586835974426,-1.4629446822506789,-0.14232995321594377
ACH-000243,0.8613108192683202,-0.37962084188357326,0.8938816979404692,-1.4354002233654852,-0.15752958204076328
ACH-001418,0.863130634348994,-0.44808269225411423,0.8741431027681223,-1.2802138829974634,-0.1460448804337189
ACH-000362,0.8880810586691056,-0.5337197585129606,0.9150062150635276,-1.5950216145465206,-0.15938434640377513
ACH-000843,0.8752544696579261,-0.5438100838762291,0.8971120423368639,-1.3627006316162034,-0.150417535830096
ACH-000840,0.8540067632589442,-0.34485033735539417,0.8904362453573103,-1.2197503977378423,-0.13694481610902393
ACH-001852,0.8686945981184153,-0.5597252822260473,0.8512173337005307,-1.5204390797640621,-0.15615768431358615
ACH-001528,0.8574765900469487,-0.5537401602497191,0.8787013122343712,-1.4828212653432462,-0.15123764198549158
ACH-001656,0.8781000101065966,-0.5389021983730689,0.9203273514897546,-1.3145620371748785,-0.15112791747918952
ACH-001460,0.8926092532480778,-0.48995362726737224,0.8924518611696229,-1.2755732151437975,-0.1384792985501187
ACH-000592,0.8448103883255631,-0.2500531184901633,0.849663939978117,-1.3568453286820439,-0.1435086596370837
ACH-001192,0.8675693761342457,-0.3770995856377961,0.9127479512619928,-1.325848938213389,-0.1408553875738855
ACH-000045,0.885801110972311,-0.6182142108713075,0.8954551882754872,-1.4331157447060265,-0.14939961976227392
ACH-000741,0.8560974476763931,-0.39298342645570694,0.8673459817939576,-1.3309614102976466,-0.1460268579987364
ACH-000912,0.8548312983084321,-0.44424538013555537,0.905276477287106,-1.3710254574021576,-0.14826971120920462
ACH-000577,0.8357985686297525,-0.26540768645558865,0.8544298144412769,-1.1944422175153597,-0.13409246603800262
ACH-000768,0.8557352423291873,-0.38104868023349137,0.8851352055436877,-1.3754395489668765,-0.14247289428897528
ACH-000667,0.8684428748181912,-0.42709981923414647,0.919909044219991,-1.5482937508597345,-0.14135046917850833
ACH-000905,0.8512905370243542,-0.42703682225793005,0.8903104554487871,-1.4187154978321928,-0.14549157286549008
ACH-001494,0.839398023501289,-0.27458958989302495,0.8363049028291565,-1.473863281621335,-0.14478076534414852
ACH-000387,0.882294247589012,-0.38832214871852905,0.9282052236306391,-1.398458341729643,-0.15019202034240212
ACH-002510,0.8776631038298979,-0.48326557503201306,0.8729804765130144,-1.4255136381387754,-0.14376970475786474
ACH-001303,0.8837025798185708,-0.3837300405266568,0.8976405088164584,-1.432102780948278,-0.14001474629825095
ACH-000026,0.8834530536045083,-0.38988913011921983,0.913954492337236,-1.410749528332269,-0.12286978607276901
ACH-000838,0.8921331132899231,-0.4445075625533112,0.9000096761468094,-1.301765693157229,-0.14144696528271788
ACH-001172,0.8684777143273245,-0.674179909510898,0.8849468928403957,-1.525542066935753,-0.15449700249569975
ACH-000822,0.8430558580908326,-0.30894679023158506,0.8436141152652381,-1.1873475429823195,-0.1421626630973966
ACH-000527,0.8319031348653091,-0.48552893111400236,0.84887049593974,-1.532404298218575,-0.16259680344817792
ACH-000279,0.8762123992243658,-0.49299318708186474,0.9066281605644915,-1.2950691282556368,-0.146858273554423
ACH-000516,0.8397526959816549,-0.2328233288914832,0.8638208870793667,-1.3775152745113797,-0.13720573298587568
ACH-001662,0.845783383625682,-0.36667022385638876,0.8606262699942687,-1.2141618178807698,-0.13621425672837814
ACH-001300,0.8770080582843015,-0.5338576694900152,0.8767839465281242,-1.5326724588953777,-0.14868093697880713
ACH-000524,0.8385019262168246,-0.35072329013939363,0.8567066862174454,-1.385733198994866,-0.14937377869838148
ACH-000411,0.8771844529161298,-0.38308103375073255,0.89604468891188,-1.584741747587258,-0.1513177173706827
ACH-000718,0.8481232803877418,-0.34790489479272746,0.8920864005478186,-1.313670029517291,-0.13506187330373323
ACH-000903,0.8741565543160502,-0.5204578656391353,0.8651256782606753,-1.4415279481810523,-0.1441255515447736
ACH-002021,0.8690574312045241,-0.44350675908768766,0.9159686195115778,-1.437872102265863,-0.1485273223492251
ACH-000433,0.8746835411253729,-0.35030306281926943,0.8835282208543294,-1.3900416611016666,-0.13593248401521443
ACH-000499,0.8892430033791183,-0.4706297690120466,0.9028060825747483,-1.3892765391278064,-0.1416211972065858
ACH-000278,0.8502083151550608,-0.23905647162549526,0.8786224144219247,-1.3601763468620542,-0.13795250967856468
ACH-000202,0.8871322313167641,-0.39694462133097086,0.9005292107985798,-1.381135360264086,-0.1393894085480613
ACH-001736,0.8356215462590213,-0.5873796469768754,0.8518939196582087,-1.4652245494067075,-0.1527065478990553
ACH-001379,0.8600208158220337,-0.458245953959941,0.873922040029475,-1.3589517637368373,-0.1429545808772385
ACH-002070,0.8427956603154138,-0.3703613387700286,0.8907548138830377,-1.5367804965486476,-0.14303699613481763
ACH-000128,0.8544314286270284,-0.4852764681586338,0.8633467558857024,-1.348493823207896,-0.14206867942062773
ACH-000696,0.8725451485512726,-0.5728432334099586,0.9034566173679391,-1.7454957944264753,-0.1733791381937187
ACH-000041,0.8570883335352562,-0.3582665358650534,0.8919784742949438,-1.2883206163376524,-0.1335326486643845
ACH-000747,0.873163157501574,-0.6354355792032081,0.9172979732194029,-1.376058089437385,-0.14800993639267893
ACH-001307,0.8618136381298654,-0.31902087905234583,0.906186035087197,-1.2199545919980654,-0.13832793280138347
ACH-000341,0.8530758264653466,-0.3650504407694358,0.8716749410127203,-1.3432476056768363,-0.14909984069021634
ACH-001740,0.8699852293036052,-0.38216896090038355,0.8922412188967705,-1.3482909229120676,-0.14646263183555605
ACH-000417,0.8445263364718187,-0.36671856601246744,0.8935035838959144,-1.1017147665079376,-0.14860972866240768
ACH-001393,0.8727441417836196,-0.578255781689105,0.8486702741326823,-1.3080047616441381,-0.14985864610177346
ACH-000120,0.8591422952268618,-0.3694175963420632,0.9029839748122455,-1.4414040253895255,-0.14087834606375632
ACH-001694,0.8197884017704749,-0.4348098795852914,0.8261568577829714,-1.4447384001429466,-0.15310592726598632
ACH-001542,0.8734236691464446,-0.45767180141338587,0.880777962203482,-1.4253402330438667,-0.1550612349237036
ACH-000438,0.8819728452705211,-0.3012713677935723,0.9177430759726387,-1.1240716051313606,-0.14119772056967603
ACH-001366,0.8739519114335735,-0.4958967740301644,0.8786700508369867,-1.427107185468687,-0.14930394890413107
ACH-000653,0.87890665459734,-0.5010683242776272,0.9009303987316806,-1.3495405381572643,-0.14232419983445133
ACH-000839,0.8530560526898925,-0.2742436231474281,0.891760388832238,-1.3657640680876917,-0.13968108231590534
ACH-000673,0.8433898151873895,-0.2719926482499213,0.8793689663642251,-1.3672495758298666,-0.14829490415123298
ACH-001524,0.822465394323608,-0.24493242347187902,0.8042016806722689,-1.537516467212725,-0.14698861780497466
ACH-000323,0.8440530213387285,-0.3964731358546677,0.8858713370201933,-1.4405349493415416,-0.1402469878609738
ACH-000021,0.8652580414922859,-0.3465513009191015,0.87457034186571,-1.4072033849795815,-0.14281751230822445
ACH-001863,0.8473844316985548,-0.3867267885129132,0.8724683850510975,-1.315205517811886,-0.14090758122906802
ACH-000980,0.872117344488672,-0.6237199331687654,0.881573639198815,-1.599381316354465,-0.15213346290061752
ACH-000106,0.8591441784435716,-0.41220109864006255,0.8679220846886141,-1.3758106393481409,-0.12521897946043722
ACH-000734,0.8762127130938177,-0.62165143123687,0.9040074134170941,-1.4389811831689259,-0.14611251731904795
ACH-000845,0.8490573558758557,-0.38587547906414577,0.8895274318762049,-1.3280539518045733,-0.1351464116130555
ACH-001982,0.8600440421614556,-0.6985025845803999,0.8809491555701111,-1.4397318968696844,-0.1464650823766532
ACH-001334,0.8328387797006814,-0.6145773807721081,0.8422616876688673,-1.4581996509094448,-0.15412838616067728
ACH-000698,0.8604053059003062,-0.4817147585969579,0.8657047584312734,-1.3945439246273001,-0.14759695967029438
ACH-000802,0.8636306283854743,-0.43826359242517604,0.8966103713407417,-1.2767040931592395,-0.14673374254330493
ACH-001836,0.8298965674609029,-0.4242463882859169,0.8426911597234111,-1.3146207116088375,-0.13863286114730455
ACH-000573,0.8765422760180513,-0.44983526429771764,0.9075875877366004,-1.3979368424867349,-0.14465139396395388
ACH-001699,0.8373836093605913,-0.6598380239604504,0.8360257832096524,-1.4697614333372673,-0.150223332890718
ACH-000963,0.8756772518093003,-0.3797245650006811,0.9200891694144443,-1.5248634568702097,-0.14109050915312882
ACH-001567,0.8609235043649824,-0.46894212433626487,0.8809469226131551,-1.4175996310324557,-0.13454182117540406
ACH-001653,0.855850118548492,-0.44484191462844125,0.8704036441857522,-1.3476618923034793,-0.14272187043483134
ACH-001862,0.832297668766035,-0.43888727497179686,0.8355181576616476,-1.3101346613275626,-0.1412131276480878
ACH-000661,0.8545186843345873,-0.42627447319891165,0.8706835081242416,-1.47369855519449,-0.14825447856465393
ACH-001500,0.8644736817326099,-0.544285653928264,0.8881467201583911,-1.311367585369015,-0.1504330198620591
ACH-001190,0.8538997337759313,-0.35025315391039663,0.9150739480911939,-1.3759758988030883,-0.1443553681790696
ACH-002467,0.8463081733488426,-0.2673245544647043,0.8620285669626574,-1.4717493099802657,-0.137122062267862
ACH-000364,0.8385904374021903,-0.48047997411780796,0.8619511577881818,-1.4735566741758381,-0.14576757654523342
ACH-000448,0.8582964170546616,-0.2993975856901304,0.8945106474830855,-1.444890212292793,-0.1410737716561197
ACH-000932,0.880764134012212,-0.4940255598373156,0.900521023289741,-1.433435641206968,-0.15398865209461296
ACH-000783,0.8703260915280984,-0.31104930924372703,0.8818028894463011,-1.131701390673771,-0.14600305511687875
ACH-002044,0.8783325873702698,-0.6743460245059633,0.9123631383465699,-1.4033579063429145,-0.15238911066081007
ACH-000976,0.8811753029938751,-0.28176894713024614,0.8784370789945738,-1.356005356432974,-0.14172597547421112
ACH-001354,0.8873792465752133,-0.35186562800879895,0.8992958742398643,-1.3918586729718665,-0.14171314557354012
ACH-001645,0.8621921646885569,-0.3571711771841778,0.8934752997744715,-1.4706639011399751,-0.14175719766062914
ACH-000867,0.8646930764793136,-0.4098111780416439,0.8747467454652366,-1.3991085492130522,-0.14362510746414844
ACH-000304,0.840633413662988,-0.43740916647301054,0.867472516021466,-1.3716234918137302,-0.1396695703927083
ACH-002069,0.8646663975759233,-0.3036971014143517,0.9090866461730839,-1.4473426258240634,-0.14199371453421653
ACH-001374,0.8623261869444121,-0.28419597683841336,0.8839398292532248,-1.3886801057222566,-0.137854415136595
ACH-000302,0.8629548674560691,-0.4183073601545166,0.8582139321627676,-1.4173470698565975,-0.14527410871934632
ACH-000305,0.8342248271991736,-0.4179039068488087,0.8555842531875459,-1.3615799003633062,-0.14766692716615
ACH-000766,0.8594740552372573,-0.3033540531251519,0.8919762413379878,-1.3773466925023217,-0.13509968519620252
ACH-000533,0.8736179543370168,-0.5591071940114967,0.910303607714122,-1.5039387550036578,-0.1502919869905148
ACH-000343,0.8538240912380833,-0.4753994436171062,0.8899494607408951,-1.381521802260312,-0.1456803428694348
ACH-000535,0.8512654274682222,-0.4154256436855423,0.8744609269748642,-1.2803478152044991,-0.14481389196816388
ACH-000774,0.8470859418500342,-0.1635638583351979,0.8881102485281094,-1.251331802681542,-0.1417917614744698
ACH-000178,0.8656353125731707,-0.3937280244953815,0.8836867607982075,-1.3722828591428424,-0.14611271474897522
ACH-001306,0.8516935454002745,-0.3096312470518304,0.8721818222417399,-1.4030569392452605,-0.1380607112499572
ACH-000994,0.8651478733147564,-0.668073274583265,0.9036903335293374,-1.3049670586311517,-0.14645808368205873
ACH-001188,0.8653230124687777,-0.42831698838886545,0.8779577375680122,-1.5304137162945854,-0.15394145268487722
ACH-000804,0.8717454091884655,-0.5391556288635059,0.8976628383860188,-1.5273092570386122,-0.15414930405515792
ACH-000011,0.8795513424510315,-0.3424485555052457,0.8902925917931388,-1.5314571493764606,-0.14205023531814862
ACH-001603,0.8695144251261284,-0.4173244621726145,0.9074216046028686,-1.5073684404318968,-0.13868038656190185
ACH-000829,0.8944604552739172,-0.5083645767898243,0.9306771069809676,-1.4174254388972944,-0.1501074157635867
ACH-000141,0.8498178615572067,-0.3476291963799163,0.8963662347135488,-1.293942267252034,-0.14112451288904532
ACH-000810,0.8711807580449448,-0.3354250503945014,0.8933844928582594,-1.312828398228732,-0.12733040935213594
ACH-001145,0.8740686708695878,-0.4620420649042618,0.9119262231021726,-1.3136637218757679,-0.14548503396540233
ACH-000717,0.8303727074190578,-0.2801490360880308,0.8257281300474131,-1.3126114311284063,-0.1341104321907029
ACH-000738,0.8620917264640282,-0.6021883090359592,0.8862688033583672,-1.4606405298565122,-0.15033257169258665
ACH-001843,0.8685238531367172,-0.38767394167818475,0.8876807764735655,-1.4327932966407604,-0.11960611063358201
ACH-002664,0.8411337215689204,-0.533898439162948,0.8531339550877924,-1.4495499179078202,-0.14975847323693692
ACH-001548,0.8709685822956286,-0.3387043815532368,0.8969862524283407,-1.3919599164485725,-0.13771075681976522
ACH-001555,0.8520243638023152,-0.25517525663084095,0.8747966148372547,-1.3689712715801117,-0.13495120212763684
ACH-000969,0.8823491747430509,-0.5080999111912023,0.8952758074000193,-1.3407836803134985,-0.14583859229636595
ACH-000873,0.8500171686590053,-0.487218749053256,0.8864690251654249,-1.4095484898432384,-0.1431080526841819
ACH-001275,0.8649407194766664,-0.5626403447071056,0.8675506695149272,-1.3744929866984872,-0.14819896918933917
ACH-002654,0.8658135904217087,-0.315880924021007,0.8947674375330291,-1.2082938508549004,-0.13064773993956968
ACH-001972,0.8778966227019264,-0.5404902032673954,0.8904965351951232,-1.5337209553262654,-0.155425821141619
ACH-000921,0.860290429681002,-0.5463724582854096,0.8978638045120616,-1.3619560854640382,-0.14817483467673612
ACH-002800,0.8347897922121458,-0.31173478065245736,0.8309822777649588,-1.3002505341039383,-0.13100053396504133
ACH-000082,0.8575064076448554,-0.26155051528563217,0.8911671666009184,-1.4509664864782537,-0.1416069401234578
ACH-000488,0.8607176060046992,-0.7028314655864607,0.8962731948403808,-1.4179863164933557,-0.15703354131155453
ACH-000790,0.8887769072434164,-0.5600422951390827,0.8930845323071656,-1.3732250775291412,-0.14296983727050344
ACH-000172,0.8584241619214837,-0.42607345919489237,0.8567483680806248,-1.4719734269568057,-0.13583641648049402
ACH-000647,0.8499324239070594,-0.4026925221863835,0.879053375114439,-1.4746453153327683,-0.14232315897307654
ACH-000602,0.878923917417181,-0.42629378826752223,0.9197892088633505,-1.352378001803384,-0.14837139169548952
ACH-003012,0.8563592147990702,-0.3903359657840648,0.8836778289703836,-1.4279751979790087,-0.13989744685143662
ACH-002001,0.8741079045510444,-0.5664172424301664,0.8997372553981735,-1.5592159502714449,-0.1467205907759628
ACH-000315,0.8686286855335686,-0.38784259686905714,0.9077565481462736,-1.2685247776944006,-0.14301743507296666
ACH-002446,0.8795949703048112,-0.45637122829550997,0.8867213493014566,-1.3957704743259187,-0.1489378047079448
ACH-000435,0.8748721766658147,-0.2955757082783903,0.8980454183444858,-1.2522110608667925,-0.1362344664511832
ACH-000965,0.8540673400631131,-0.6955559094627911,0.8767288669232086,-1.4711334754299101,-0.15868465858794092
ACH-001550,0.850712389494413,-0.3143042462973702,0.8705160363525393,-1.5288718080905614,-0.14231333840044233
ACH-002026,0.8704871065567958,-0.5365039244762585,0.8942776756406726,-1.3988035556665603,-0.14610799502880237
ACH-000450,0.8788912749942092,-0.5299636466125306,0.8894857500130255,-1.399451947449502,-0.1432300152525802
ACH-002672,0.8412206634070281,-0.39080929320971447,0.8397912929565094,-1.4038618631544078,-0.14867770125533353
ACH-000835,0.8705253986298971,-0.4175358293083822,0.9034253559705547,-1.5190713709322727,-0.14948610759351064
ACH-001802,0.8565148940470894,-0.35428127871911863,0.8709559288728778,-1.3398976520300285,-0.14831632928339372
ACH-000910,0.8766606048013238,-0.6082748886862089,0.87421381307173,-1.388355191551135,-0.15283760070786392
ACH-001196,0.8686751382124129,-0.42661607396023166,0.8933681178405818,-1.4473189940231213,-0.15282445152258825
ACH-001484,0.879162144330984,-0.48833894720586646,0.8943364768405146,-1.3892759258685947,-0.1421213101201118
ACH-000693,0.8831451476724383,-0.6428422406529343,0.9184613437934962,-1.4335185121640344,-0.1550694930199132
ACH-000811,0.8354150201598347,-0.2238789869442703,0.848779689023528,-1.4054551481879116,-0.1371069614055626
ACH-000290,0.8643396594767545,-0.49702467629697833,0.8484440011611376,-1.4748971967412612,-0.14964741691707242
ACH-001497,0.8773630446341194,-0.35797756479668363,0.8824541685584775,-1.3535079748206476,-0.13834227380592615
ACH-000817,0.8890662948778388,-0.5045781102526098,0.9107688070799622,-1.4090262800719058,-0.14637419221844203
ACH-001556,0.8428047625295114,-0.39597534082398905,0.8903499043550105,-1.4263897382025383,-0.14398958743336737
ACH-000378,0.861990346631145,-0.3959937683072865,0.891996337950592,-1.3613941962255236,-0.14048466150406255
ACH-000913,0.8456926753541546,-0.42630420074958425,0.8794389323488474,-1.4803203577021216,-0.15448417561893799
ACH-000634,0.8593519600205648,-0.4061463862509118,0.8456453617762428,-1.3404607334658882,-0.14052784732251888
ACH-002291,0.8418929717724647,-0.35005923466275707,0.8573229823373105,-1.3201203813000173,-0.14815865649520574
ACH-001322,0.8591432368352167,-0.5212085425479225,0.8429345520316187,-1.3705829866257468,-0.14355503292261623
ACH-000767,0.8597637567411311,-0.370673238207477,0.8650192406457713,-1.3822875312581921,-0.1394088767882225
ACH-001642,0.8574348454098791,-0.41097675278221846,0.8952147732432211,-1.2912264172974883,-0.13844374886640567
ACH-001552,0.8493366996878257,-0.3020801399188903,0.8818445713094805,-1.4222371340187405,-0.13918744037560152
ACH-000879,0.86975798782061,-0.572689512499051,0.8881407656065083,-1.5294252112458533,-0.14024411654022517
ACH-001842,0.8424968565974419,-0.2675584912342029,0.8425854664274921,-1.432855355239853,-0.13823368829638844
ACH-002662,0.8732818001542982,-0.5566705743337313,0.891319751992914,-1.5508823275322485,-0.1567573119317557
ACH-000189,0.8294521283173646,-0.254971394219464,0.8313998407157371,-1.362096358780453,-0.13543530884587118
ACH-000454,0.85795775191633,-0.4960886051214349,0.8903372509322595,-1.3752918824484932,-0.14255765994727904
ACH-000660,0.8695156806039349,-0.5716275020134951,0.9196120609448386,-1.4789472514450743,-0.15804682386802818
ACH-001197,0.8662630514764734,-0.4388896751953202,0.8822732990450388,-1.3703414537612593,-0.14043322866150684
ACH-000915,0.8700997916534581,-0.6667644374880316,0.8952787846759609,-1.333390340028093,-0.14043317445586817
ACH-000480,0.8681205308913452,-0.5118370622660848,0.8829290440711272,-1.4960114160420375,-0.14601635762238147
ACH-000161,0.8689212118625074,-0.4601788352225764,0.8854865241047704,-1.4211095078443223,-0.14059500563119484
ACH-000395,0.8675505439671466,-0.4601087731261301,0.8846536311601699,-1.2783889305098617,-0.143016707741369
ACH-001459,0.8858842863769988,-0.39503573923920027,0.8738193240094976,-1.4057734968225701,-0.14465878611048802
ACH-000916,0.8375873106347133,-0.29892317189400275,0.8478567334817009,-1.2942062939445769,-0.12957223364894882
ACH-001609,0.8581649057544196,-0.4387824474130047,0.856448407529531,-1.4411679477414454,-0.14469334767174202
ACH-001960,0.8463100565655527,-0.41262636862178576,0.8683619772089527,-1.4982598067050716,-0.14571050649554426
ACH-001856,0.8793049549314854,-0.422890891135782,0.8924615373164324,-1.5334418587859922,-0.1444186517912291
ACH-000295,0.8709221296167843,-0.41073417424952996,0.9081331735528579,-1.3730782972892774,-0.14181644531889748
ACH-000292,0.864775624145098,-0.6823362452821421,0.8660746849669896,-1.5505526469923647,-0.1519338466293584
ACH-000137,0.8569069169922019,-0.40113670664656303,0.887915236953949,-1.4431648415664078,-0.14651676435982255
ACH-000308,0.856012075185544,-0.32908721238621097,0.9077319856197572,-1.3325729734984686,-0.14294109912341624
ACH-000445,0.8423060239708378,-0.31453241730478015,0.8641476431139328,-1.3875636011012502,-0.1377772782358007
ACH-001229,0.8532286808883006,-0.5341963788159876,0.8453007420860285,-1.4575638513836247,-0.1450578062857753
ACH-000144,0.8379262896424964,-0.410559639163667,0.8547186102075905,-0.9108686878527911,-0.13721134047501166
ACH-000837,0.8620314635293116,-0.4626887839857943,0.898173441209965,-1.3676005742614745,-0.15077413637512166
ACH-000048,0.8718577744521566,-0.670443526241217,0.915607624803686,-1.4241886349189499,-0.14878533332855057
ACH-000463,0.8966459282657648,-0.3911978170576617,0.9184717642592911,-1.468335625069496,-0.14142104338682
ACH-000881,0.8810434778241816,-0.47007004810253117,0.9033449695201375,-1.404728287158787,-0.15073652977968774
ACH-001992,0.8374096605250784,-0.4325462001180968,0.8672886692320861,-1.4174909546559102,-0.14763128330259825
ACH-000147,0.8574474001879451,-0.5302505100341255,0.8386562065038591,-1.4057109687310252,-0.15099637330005117
ACH-000899,0.8688154378573011,-0.46779261739907696,0.8955095235614176,-1.317586889755989,-0.1397391587982469
ACH-000366,0.8772428326341367,-0.3915192510207956,0.9017030018384679,-1.3343368709441097,-0.14262682000688268
ACH-001526,0.863965840959838,-0.2722759564194905,0.8707899457391459,-1.3774771639753518,-0.14172106269488632
ACH-001329,0.8424036373703012,-0.28684772221517013,0.8482363361642266,-1.5684988185757234,-0.14465676171233563
ACH-001280,0.8684202762176724,-0.3567527601162896,0.8701215472903067,-1.342356453676497,-0.14799207731589462
ACH-002922,0.8572499763028564,-0.5086311698894806,0.846173083936852,-1.3800102400484342,-0.14637711778442974
ACH-000861,0.8609379423597583,-0.4051542958643526,0.8936978511510894,-1.4414249917280115,-0.15167475563633243
ACH-000133,0.8418468329630718,-0.3660020170261363,0.8603672469873689,-1.3661903493136778,-0.14319448759973927
ACH-001530,0.8639237824533167,-0.414151254697526,0.8982657367641477,-1.3597981676392592,-0.1384264150732632
ACH-000651,0.8850286782517975,-0.5118166125458372,0.9149295502080371,-1.4217923336143827,-0.1429854562499762
ACH-000563,0.8566282009191354,-0.5035237970428776,0.8912773258107495,-1.2266343294221695,-0.14154850644933345
ACH-000316,0.8459911652026749,-0.32677622416998586,0.8726485102455508,-1.48829826330514,-0.13758906297359313
ACH-000884,0.8754396526344006,-0.5000565105895023,0.8890384143028336,-1.3980191158849928,-0.14506325116343727
ACH-001451,0.8406996401172866,-0.38107094357937793,0.8427067904221033,-1.395873935043624,-0.13854999434646215
ACH-000355,0.8969654473675455,-0.45546670843439996,0.9288959516490388,-1.2667009909765552,-0.14305449731903902
ACH-002926,0.8757732958615059,-0.49903012397382485,0.8900246369584148,-1.378446512472802,-0.1484845896876495
ACH-000962,0.8725492288541442,-0.41387035337741657,0.8946922613155094,-1.3641329600546015,-0.13144181628693583
ACH-000473,0.8541389022980894,-0.34484819909373104,0.8699280243541172,-1.42358431881248,-0.13983189104635205
ACH-000192,0.856216090329117,-0.42488726609273664,0.8683121078369346,-1.1933605035556938,-0.14249547756258776
ACH-001624,0.8723232428489553,-0.40498430135536734,0.8551711561506801,-1.3729193093144982,-0.13493924900001547
ACH-001344,0.8445778110618893,-0.35496877673555677,0.8490156381418821,-1.3687136606044978,-0.13489732226250026
ACH-000757,0.8760777492296073,-0.4533414462008057,0.9022247694471944,-1.4308581299756054,-0.1397247741832633
ACH-000054,0.8748756292297832,-0.46157028139525097,0.916083244635321,-1.4721696789423424,-0.14518370524834495
